Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
2023-05-28 13:47:58.792,11484.0,271.0,8,95.0,0,0,car,0 days 0 days 00:00:03.320000,0 days 1:44:35.320000,3276.917622222223
2023-05-28 13:50:02.752,11484.0,271.0,8,95.0,0,0,car,0 days 0 days 00:00:03.320000,0 days 1:44:35.320000,3282.919455555555
2023-05-28 13:49:21.432,11484.0,271.0,8,95.0,0,0,car,0 days 0 days 00:00:03.320000,0 days 1:44:35.320000,3280.9188444444444
2023-05-28 13:47:17.472,11484.0,271.0,8,95.0,0,0,car,0 days 0 days 00:00:03.320000,0 days 1:44:35.320000,3274.9170111111125
2023-05-28 13:46:36.152,11484.0,271.0,8,95.0,0,0,car,0 days 0 days 00:00:03.320000,0 days 1:44:35.320000,3272.916400000002
2023-05-28 13:48:40.112,11484.0,271.0,8,95.0,0,0,car,0 days 0 days 00:00:03.320000,0 days 1:44:35.320000,3278.918233333334
2023-05-28 13:49:21.672,8278.0,94.0,4,0.0,1,0,car,0 days 0 days 00:00:03.560000,0 days 1:44:35.560000,3280.925111111111
2023-05-28 13:50:02.992,8278.0,94.0,4,0.0,1,0,car,0 days 0 days 00:00:03.560000,0 days 1:44:35.560000,3282.925722222222
2023-05-28 13:46:36.392,8278.0,94.0,4,0.0,1,0,car,0 days 0 days 00:00:03.560000,0 days 1:44:35.560000,3272.9226666666686
2023-05-28 13:47:59.032,8278.0,94.0,4,0.0,1,0,car,0 days 0 days 00:00:03.560000,0 days 1:44:35.560000,3276.92388888889
2023-05-28 13:48:40.352,8278.0,94.0,4,0.0,1,0,car,0 days 0 days 00:00:03.560000,0 days 1:44:35.560000,3278.9245000000005
2023-05-28 13:47:17.712,8278.0,94.0,4,0.0,1,0,car,0 days 0 days 00:00:03.560000,0 days 1:44:35.560000,3274.9232777777793
2023-05-28 13:47:18.032,11722.0,261.0,7,96.0,0,0,car,0 days 0 days 00:00:03.880000,0 days 1:44:35.880000,3274.9464777777794
2023-05-28 13:48:40.672,11722.0,261.0,7,96.0,0,0,car,0 days 0 days 00:00:03.880000,0 days 1:44:35.880000,3278.9477000000006
2023-05-28 13:50:03.312,11722.0,261.0,7,96.0,0,0,car,0 days 0 days 00:00:03.880000,0 days 1:44:35.880000,3282.948922222222
2023-05-28 13:46:36.712,11722.0,261.0,7,96.0,0,0,car,0 days 0 days 00:00:03.880000,0 days 1:44:35.880000,3272.9458666666687
2023-05-28 13:47:59.352,11722.0,261.0,7,96.0,0,0,car,0 days 0 days 00:00:03.880000,0 days 1:44:35.880000,3276.94708888889
2023-05-28 13:49:21.992,11722.0,261.0,7,96.0,0,0,car,0 days 0 days 00:00:03.880000,0 days 1:44:35.880000,3280.9483111111113
2023-05-28 13:46:36.752,10795.0,267.0,7,100.0,0,0,car,0 days 0 days 00:00:03.920000,0 days 1:44:35.920000,3272.948833333335
2023-05-28 13:49:22.032,10795.0,267.0,7,100.0,0,0,car,0 days 0 days 00:00:03.920000,0 days 1:44:35.920000,3280.9512777777777
2023-05-28 13:48:40.712,10795.0,267.0,7,100.0,0,0,car,0 days 0 days 00:00:03.920000,0 days 1:44:35.920000,3278.950666666667
2023-05-28 13:47:18.072,10795.0,267.0,7,100.0,0,0,car,0 days 0 days 00:00:03.920000,0 days 1:44:35.920000,3274.949444444446
2023-05-28 13:47:59.392,10795.0,267.0,7,100.0,0,0,car,0 days 0 days 00:00:03.920000,0 days 1:44:35.920000,3276.9500555555564
2023-05-28 13:50:03.352,10795.0,267.0,7,100.0,0,0,car,0 days 0 days 00:00:03.920000,0 days 1:44:35.920000,3282.9518888888883
2023-05-28 13:47:18.152,11496.0,278.0,7,95.0,0,0,car,0 days 0 days 00:00:04.0000,0 days 1:44:36.0000,3274.9556222222236
2023-05-28 13:49:22.112,11496.0,278.0,7,95.0,0,0,car,0 days 0 days 00:00:04.0000,0 days 1:44:36.0000,3280.9574555555555
2023-05-28 13:47:59.472,11496.0,278.0,7,95.0,0,0,car,0 days 0 days 00:00:04.0000,0 days 1:44:36.0000,3276.9562333333342
2023-05-28 13:48:40.792,11496.0,278.0,7,95.0,0,0,car,0 days 0 days 00:00:04.0000,0 days 1:44:36.0000,3278.956844444445
2023-05-28 13:50:03.432,11496.0,278.0,7,95.0,0,0,car,0 days 0 days 00:00:04.0000,0 days 1:44:36.0000,3282.958066666666
2023-05-28 13:46:36.832,11496.0,278.0,7,95.0,0,0,car,0 days 0 days 00:00:04.0000,0 days 1:44:36.0000,3272.955011111113
2023-05-28 13:50:03.592,10675.0,196.0,4,2.0,1,0,car,0 days 0 days 00:00:04.160000,0 days 1:44:36.160000,3282.966777777777
2023-05-28 13:49:22.272,10675.0,196.0,4,2.0,1,0,car,0 days 0 days 00:00:04.160000,0 days 1:44:36.160000,3280.9661666666666
2023-05-28 13:48:40.952,10675.0,196.0,4,2.0,1,0,car,0 days 0 days 00:00:04.160000,0 days 1:44:36.160000,3278.965555555556
2023-05-28 13:47:59.632,10675.0,196.0,4,2.0,1,0,car,0 days 0 days 00:00:04.160000,0 days 1:44:36.160000,3276.9649444444453
2023-05-28 13:47:18.312,10675.0,196.0,4,2.0,1,0,car,0 days 0 days 00:00:04.160000,0 days 1:44:36.160000,3274.9643333333347
2023-05-28 13:46:36.992,10675.0,196.0,4,2.0,1,0,car,0 days 0 days 00:00:04.160000,0 days 1:44:36.160000,3272.963722222224
2023-05-28 13:47:59.672,9257.0,163.0,6,26.0,1,0,car,0 days 0 days 00:00:04.200000,0 days 1:44:36.200000,3276.9667555555566
2023-05-28 13:49:22.312,9257.0,163.0,6,26.0,1,0,car,0 days 0 days 00:00:04.200000,0 days 1:44:36.200000,3280.967977777778
2023-05-28 13:48:40.992,9257.0,163.0,6,26.0,1,0,car,0 days 0 days 00:00:04.200000,0 days 1:44:36.200000,3278.967366666667
2023-05-28 13:47:18.352,9257.0,163.0,6,26.0,1,0,car,0 days 0 days 00:00:04.200000,0 days 1:44:36.200000,3274.966144444446
2023-05-28 13:50:03.632,9257.0,163.0,6,26.0,1,0,car,0 days 0 days 00:00:04.200000,0 days 1:44:36.200000,3282.9685888888885
2023-05-28 13:46:37.032,9257.0,163.0,6,26.0,1,0,car,0 days 0 days 00:00:04.200000,0 days 1:44:36.200000,3272.9655333333353
2023-05-28 13:47:59.712,9853.0,177.0,5,6.0,1,0,car,0 days 0 days 00:00:04.240000,0 days 1:44:36.240000,3276.9687222222233
2023-05-28 13:50:03.672,9853.0,177.0,5,6.0,1,0,car,0 days 0 days 00:00:04.240000,0 days 1:44:36.240000,3282.970555555555
2023-05-28 13:46:37.072,9853.0,177.0,5,6.0,1,0,car,0 days 0 days 00:00:04.240000,0 days 1:44:36.240000,3272.967500000002
2023-05-28 13:49:22.352,9853.0,177.0,5,6.0,1,0,car,0 days 0 days 00:00:04.240000,0 days 1:44:36.240000,3280.9699444444445
2023-05-28 13:47:18.392,9853.0,177.0,5,6.0,1,0,car,0 days 0 days 00:00:04.240000,0 days 1:44:36.240000,3274.9681111111126
2023-05-28 13:48:41.032,9853.0,177.0,5,6.0,1,0,car,0 days 0 days 00:00:04.240000,0 days 1:44:36.240000,3278.969333333334
2023-05-28 13:48:41.072,6698.0,81.0,3,0.0,1,0,car,0 days 0 days 00:00:04.280000,0 days 1:44:36.280000,3278.970233333334
2023-05-28 13:49:22.392,6698.0,81.0,3,0.0,1,0,car,0 days 0 days 00:00:04.280000,0 days 1:44:36.280000,3280.9708444444445
2023-05-28 13:47:59.752,6698.0,81.0,3,0.0,1,0,car,0 days 0 days 00:00:04.280000,0 days 1:44:36.280000,3276.9696222222233
2023-05-28 13:46:37.112,6698.0,81.0,3,0.0,1,0,car,0 days 0 days 00:00:04.280000,0 days 1:44:36.280000,3272.968400000002
2023-05-28 13:50:03.712,6698.0,81.0,3,0.0,1,0,car,0 days 0 days 00:00:04.280000,0 days 1:44:36.280000,3282.971455555555
2023-05-28 13:47:18.432,6698.0,81.0,3,0.0,1,0,car,0 days 0 days 00:00:04.280000,0 days 1:44:36.280000,3274.9690111111126
2023-05-28 13:48:00.072,10432.0,138.0,5,1.0,1,0,car,0 days 0 days 00:00:04.600000,0 days 1:44:36.600000,3276.98188888889
2023-05-28 13:50:04.032,10432.0,138.0,5,1.0,1,0,car,0 days 0 days 00:00:04.600000,0 days 1:44:36.600000,3282.983722222222
2023-05-28 13:48:41.392,10432.0,138.0,5,1.0,1,0,car,0 days 0 days 00:00:04.600000,0 days 1:44:36.600000,3278.9825000000005
2023-05-28 13:46:37.432,10432.0,138.0,5,1.0,1,0,car,0 days 0 days 00:00:04.600000,0 days 1:44:36.600000,3272.9806666666686
2023-05-28 13:49:22.712,10432.0,138.0,5,1.0,1,0,car,0 days 0 days 00:00:04.600000,0 days 1:44:36.600000,3280.983111111111
2023-05-28 13:47:18.752,10432.0,138.0,5,1.0,1,0,car,0 days 0 days 00:00:04.600000,0 days 1:44:36.600000,3274.9812777777793
2023-05-28 13:49:23.112,10835.0,250.0,8,95.0,0,0,car,0 days 0 days 00:00:05.0000,0 days 1:44:37.0000,3281.010888888889
2023-05-28 13:48:41.792,10835.0,250.0,8,95.0,0,0,car,0 days 0 days 00:00:05.0000,0 days 1:44:37.0000,3279.0102777777784
2023-05-28 13:50:04.432,10835.0,250.0,8,95.0,0,0,car,0 days 0 days 00:00:05.0000,0 days 1:44:37.0000,3283.0114999999996
2023-05-28 13:48:00.472,10835.0,250.0,8,95.0,0,0,car,0 days 0 days 00:00:05.0000,0 days 1:44:37.0000,3277.0096666666677
2023-05-28 13:46:37.832,10835.0,250.0,8,95.0,0,0,car,0 days 0 days 00:00:05.0000,0 days 1:44:37.0000,3273.0084444444465
2023-05-28 13:47:19.152,10835.0,250.0,8,95.0,0,0,car,0 days 0 days 00:00:05.0000,0 days 1:44:37.0000,3275.009055555557
2023-05-28 13:47:19.472,9197.0,110.0,5,75.0,0,0,car,0 days 0 days 00:00:05.320000,0 days 1:44:37.320000,3275.018833333335
2023-05-28 13:48:00.792,9197.0,110.0,5,75.0,0,0,car,0 days 0 days 00:00:05.320000,0 days 1:44:37.320000,3277.0194444444455
2023-05-28 13:50:04.752,9197.0,110.0,5,75.0,0,0,car,0 days 0 days 00:00:05.320000,0 days 1:44:37.320000,3283.0212777777774
2023-05-28 13:49:23.432,9197.0,110.0,5,75.0,0,0,car,0 days 0 days 00:00:05.320000,0 days 1:44:37.320000,3281.020666666667
2023-05-28 13:48:42.112,9197.0,110.0,5,75.0,0,0,car,0 days 0 days 00:00:05.320000,0 days 1:44:37.320000,3279.020055555556
2023-05-28 13:46:38.152,9197.0,110.0,5,75.0,0,0,car,0 days 0 days 00:00:05.320000,0 days 1:44:37.320000,3273.0182222222243
2023-05-28 13:47:19.712,10511.0,122.0,6,3.0,1,0,car,0 days 0 days 00:00:05.560000,0 days 1:44:37.560000,3275.026966666668
2023-05-28 13:50:04.992,10511.0,122.0,6,3.0,1,0,car,0 days 0 days 00:00:05.560000,0 days 1:44:37.560000,3283.0294111111107
2023-05-28 13:49:23.672,10511.0,122.0,6,3.0,1,0,car,0 days 0 days 00:00:05.560000,0 days 1:44:37.560000,3281.0288
2023-05-28 13:48:42.352,10511.0,122.0,6,3.0,1,0,car,0 days 0 days 00:00:05.560000,0 days 1:44:37.560000,3279.0281888888894
2023-05-28 13:48:01.032,10511.0,122.0,6,3.0,1,0,car,0 days 0 days 00:00:05.560000,0 days 1:44:37.560000,3277.027577777779
2023-05-28 13:46:38.392,10511.0,122.0,6,3.0,1,0,car,0 days 0 days 00:00:05.560000,0 days 1:44:37.560000,3273.0263555555575
2023-05-28 13:47:19.872,9734.0,171.0,4,0.0,1,0,car,0 days 0 days 00:00:05.720000,0 days 1:44:37.720000,3275.034566666668
2023-05-28 13:46:38.552,9734.0,171.0,4,0.0,1,0,car,0 days 0 days 00:00:05.720000,0 days 1:44:37.720000,3273.0339555555574
2023-05-28 13:50:05.152,9734.0,171.0,4,0.0,1,0,car,0 days 0 days 00:00:05.720000,0 days 1:44:37.720000,3283.0370111111106
2023-05-28 13:49:23.832,9734.0,171.0,4,0.0,1,0,car,0 days 0 days 00:00:05.720000,0 days 1:44:37.720000,3281.0364
2023-05-28 13:48:01.192,9734.0,171.0,4,0.0,1,0,car,0 days 0 days 00:00:05.720000,0 days 1:44:37.720000,3277.0351777777787
2023-05-28 13:48:42.512,9734.0,171.0,4,0.0,1,0,car,0 days 0 days 00:00:05.720000,0 days 1:44:37.720000,3279.0357888888893
2023-05-28 13:48:01.232,10969.0,122.0,5,89.0,0,0,car,0 days 0 days 00:00:05.760000,0 days 1:44:37.760000,3277.0365333333343
2023-05-28 13:50:05.192,10969.0,122.0,5,89.0,0,0,car,0 days 0 days 00:00:05.760000,0 days 1:44:37.760000,3283.038366666666
2023-05-28 13:47:19.912,10969.0,122.0,5,89.0,0,0,car,0 days 0 days 00:00:05.760000,0 days 1:44:37.760000,3275.0359222222237
2023-05-28 13:46:38.592,10969.0,122.0,5,89.0,0,0,car,0 days 0 days 00:00:05.760000,0 days 1:44:37.760000,3273.035311111113
2023-05-28 13:48:42.552,10969.0,122.0,5,89.0,0,0,car,0 days 0 days 00:00:05.760000,0 days 1:44:37.760000,3279.037144444445
2023-05-28 13:49:23.872,10969.0,122.0,5,89.0,0,0,car,0 days 0 days 00:00:05.760000,0 days 1:44:37.760000,3281.0377555555556
2023-05-28 13:48:01.472,10623.0,288.0,7,95.0,0,0,car,0 days 0 days 00:00:06.0000,0 days 1:44:38.0000,3277.0557333333345
2023-05-28 13:47:20.152,10623.0,288.0,7,95.0,0,0,car,0 days 0 days 00:00:06.0000,0 days 1:44:38.0000,3275.055122222224
2023-05-28 13:50:05.432,10623.0,288.0,7,95.0,0,0,car,0 days 0 days 00:00:06.0000,0 days 1:44:38.0000,3283.0575666666664
2023-05-28 13:46:38.832,10623.0,288.0,7,95.0,0,0,car,0 days 0 days 00:00:06.0000,0 days 1:44:38.0000,3273.0545111111132
2023-05-28 13:48:42.792,10623.0,288.0,7,95.0,0,0,car,0 days 0 days 00:00:06.0000,0 days 1:44:38.0000,3279.056344444445
2023-05-28 13:49:24.112,10623.0,288.0,7,95.0,0,0,car,0 days 0 days 00:00:06.0000,0 days 1:44:38.0000,3281.056955555556
2023-05-28 13:47:20.392,10183.0,108.0,3,94.0,0,0,car,0 days 0 days 00:00:06.240000,0 days 1:44:38.240000,3275.062322222224
2023-05-28 13:50:05.672,10183.0,108.0,3,94.0,0,0,car,0 days 0 days 00:00:06.240000,0 days 1:44:38.240000,3283.0647666666664
2023-05-28 13:48:01.712,10183.0,108.0,3,94.0,0,0,car,0 days 0 days 00:00:06.240000,0 days 1:44:38.240000,3277.0629333333345
2023-05-28 13:49:24.352,10183.0,108.0,3,94.0,0,0,car,0 days 0 days 00:00:06.240000,0 days 1:44:38.240000,3281.064155555556
2023-05-28 13:48:43.032,10183.0,108.0,3,94.0,0,0,car,0 days 0 days 00:00:06.240000,0 days 1:44:38.240000,3279.063544444445
2023-05-28 13:46:39.072,10183.0,108.0,3,94.0,0,0,car,0 days 0 days 00:00:06.240000,0 days 1:44:38.240000,3273.0617111111133
2023-05-28 13:48:01.872,8101.0,112.0,4,0.0,1,0,car,0 days 0 days 00:00:06.400000,0 days 1:44:38.400000,3277.067911111112
2023-05-28 13:50:05.832,8101.0,112.0,4,0.0,1,0,car,0 days 0 days 00:00:06.400000,0 days 1:44:38.400000,3283.069744444444
2023-05-28 13:49:24.512,8101.0,112.0,4,0.0,1,0,car,0 days 0 days 00:00:06.400000,0 days 1:44:38.400000,3281.0691333333334
2023-05-28 13:47:20.552,8101.0,112.0,4,0.0,1,0,car,0 days 0 days 00:00:06.400000,0 days 1:44:38.400000,3275.0673000000015
2023-05-28 13:48:43.192,8101.0,112.0,4,0.0,1,0,car,0 days 0 days 00:00:06.400000,0 days 1:44:38.400000,3279.068522222223
2023-05-28 13:46:39.232,8101.0,112.0,4,0.0,1,0,car,0 days 0 days 00:00:06.400000,0 days 1:44:38.400000,3273.066688888891
2023-05-28 13:48:43.432,6253.0,104.0,2,0.0,1,0,car,0 days 0 days 00:00:06.640000,0 days 1:44:38.640000,3279.075455555556
2023-05-28 13:47:20.792,6253.0,104.0,2,0.0,1,0,car,0 days 0 days 00:00:06.640000,0 days 1:44:38.640000,3275.074233333334
2023-05-28 13:50:06.072,6253.0,104.0,2,0.0,1,0,car,0 days 0 days 00:00:06.640000,0 days 1:44:38.640000,3283.076677777777
2023-05-28 13:46:39.472,6253.0,104.0,2,0.0,1,0,car,0 days 0 days 00:00:06.640000,0 days 1:44:38.640000,3273.073622222224
2023-05-28 13:48:02.112,6253.0,104.0,2,0.0,1,0,car,0 days 0 days 00:00:06.640000,0 days 1:44:38.640000,3277.0748444444453
2023-05-28 13:49:24.752,6253.0,104.0,2,0.0,1,0,car,0 days 0 days 00:00:06.640000,0 days 1:44:38.640000,3281.0760666666665
2023-05-28 13:48:43.832,10869.0,154.0,4,8.0,1,0,car,0 days 0 days 00:00:07.40000,0 days 1:44:39.40000,3279.092566666667
2023-05-28 13:48:02.512,10869.0,154.0,4,8.0,1,0,car,0 days 0 days 00:00:07.40000,0 days 1:44:39.40000,3277.0919555555565
2023-05-28 13:47:21.192,10869.0,154.0,4,8.0,1,0,car,0 days 0 days 00:00:07.40000,0 days 1:44:39.40000,3275.091344444446
2023-05-28 13:49:25.152,10869.0,154.0,4,8.0,1,0,car,0 days 0 days 00:00:07.40000,0 days 1:44:39.40000,3281.093177777778
2023-05-28 13:50:06.472,10869.0,154.0,4,8.0,1,0,car,0 days 0 days 00:00:07.40000,0 days 1:44:39.40000,3283.0937888888884
2023-05-28 13:46:39.872,10869.0,154.0,4,8.0,1,0,car,0 days 0 days 00:00:07.40000,0 days 1:44:39.40000,3273.0907333333353
2023-05-28 13:47:21.592,9527.0,127.0,6,2.0,1,0,car,0 days 0 days 00:00:07.440000,0 days 1:44:39.440000,3275.105455555557
2023-05-28 13:48:44.232,9527.0,127.0,6,2.0,1,0,car,0 days 0 days 00:00:07.440000,0 days 1:44:39.440000,3279.1066777777783
2023-05-28 13:49:25.552,9527.0,127.0,6,2.0,1,0,car,0 days 0 days 00:00:07.440000,0 days 1:44:39.440000,3281.107288888889
2023-05-28 13:46:40.272,9527.0,127.0,6,2.0,1,0,car,0 days 0 days 00:00:07.440000,0 days 1:44:39.440000,3273.1048444444464
2023-05-28 13:48:02.912,9527.0,127.0,6,2.0,1,0,car,0 days 0 days 00:00:07.440000,0 days 1:44:39.440000,3277.1060666666676
2023-05-28 13:50:06.872,9527.0,127.0,6,2.0,1,0,car,0 days 0 days 00:00:07.440000,0 days 1:44:39.440000,3283.1078999999995
2023-05-28 13:49:25.792,8469.0,141.0,5,29.0,0,0,car,0 days 0 days 00:00:07.680000,0 days 1:44:39.680000,3281.116688888889
2023-05-28 13:46:40.512,8469.0,141.0,5,29.0,0,0,car,0 days 0 days 00:00:07.680000,0 days 1:44:39.680000,3273.1142444444463
2023-05-28 13:47:21.832,8469.0,141.0,5,29.0,0,0,car,0 days 0 days 00:00:07.680000,0 days 1:44:39.680000,3275.114855555557
2023-05-28 13:48:03.152,8469.0,141.0,5,29.0,0,0,car,0 days 0 days 00:00:07.680000,0 days 1:44:39.680000,3277.1154666666675
2023-05-28 13:48:44.472,8469.0,141.0,5,29.0,0,0,car,0 days 0 days 00:00:07.680000,0 days 1:44:39.680000,3279.116077777778
2023-05-28 13:50:07.112,8469.0,141.0,5,29.0,0,0,car,0 days 0 days 00:00:07.680000,0 days 1:44:39.680000,3283.117299999999
2023-05-28 13:48:03.592,11852.0,287.0,8,98.0,0,0,car,0 days 0 days 00:00:08.120000,0 days 1:44:40.120000,3277.1297666666674
2023-05-28 13:49:26.232,11852.0,287.0,8,98.0,0,0,car,0 days 0 days 00:00:08.120000,0 days 1:44:40.120000,3281.1309888888886
2023-05-28 13:48:44.912,11852.0,287.0,8,98.0,0,0,car,0 days 0 days 00:00:08.120000,0 days 1:44:40.120000,3279.130377777778
2023-05-28 13:47:22.272,11852.0,287.0,8,98.0,0,0,car,0 days 0 days 00:00:08.120000,0 days 1:44:40.120000,3275.1291555555567
2023-05-28 13:46:40.952,11852.0,287.0,8,98.0,0,0,car,0 days 0 days 00:00:08.120000,0 days 1:44:40.120000,3273.128544444446
2023-05-28 13:50:07.552,11852.0,287.0,8,98.0,0,0,car,0 days 0 days 00:00:08.120000,0 days 1:44:40.120000,3283.1315999999993
2023-05-28 13:48:03.632,11195.0,267.0,7,99.0,0,0,car,0 days 0 days 00:00:08.160000,0 days 1:44:40.160000,3277.132733333334
2023-05-28 13:48:44.952,11195.0,267.0,7,99.0,0,0,car,0 days 0 days 00:00:08.160000,0 days 1:44:40.160000,3279.1333444444444
2023-05-28 13:46:40.992,11195.0,267.0,7,99.0,0,0,car,0 days 0 days 00:00:08.160000,0 days 1:44:40.160000,3273.131511111113
2023-05-28 13:47:22.312,11195.0,267.0,7,99.0,0,0,car,0 days 0 days 00:00:08.160000,0 days 1:44:40.160000,3275.132122222223
2023-05-28 13:50:07.592,11195.0,267.0,7,99.0,0,0,car,0 days 0 days 00:00:08.160000,0 days 1:44:40.160000,3283.1345666666657
2023-05-28 13:49:26.272,11195.0,267.0,7,99.0,0,0,car,0 days 0 days 00:00:08.160000,0 days 1:44:40.160000,3281.133955555555
2023-05-28 13:50:07.992,9768.0,156.0,4,16.0,1,0,car,0 days 0 days 00:00:08.560000,0 days 1:44:40.560000,3283.151899999999
2023-05-28 13:48:45.352,9768.0,156.0,4,16.0,1,0,car,0 days 0 days 00:00:08.560000,0 days 1:44:40.560000,3279.1506777777777
2023-05-28 13:49:26.672,9768.0,156.0,4,16.0,1,0,car,0 days 0 days 00:00:08.560000,0 days 1:44:40.560000,3281.1512888888883
2023-05-28 13:48:04.032,9768.0,156.0,4,16.0,1,0,car,0 days 0 days 00:00:08.560000,0 days 1:44:40.560000,3277.150066666667
2023-05-28 13:47:22.712,9768.0,156.0,4,16.0,1,0,car,0 days 0 days 00:00:08.560000,0 days 1:44:40.560000,3275.1494555555564
2023-05-28 13:46:41.392,9768.0,156.0,4,16.0,1,0,car,0 days 0 days 00:00:08.560000,0 days 1:44:40.560000,3273.148844444446
2023-05-28 13:48:44.872,8074.0,100.0,3,0.0,1,0,car,0 days 0 days 00:00:08.80000,0 days 1:44:40.80000,3279.127188888889
2023-05-28 13:46:40.912,8074.0,100.0,3,0.0,1,0,car,0 days 0 days 00:00:08.80000,0 days 1:44:40.80000,3273.1253555555572
2023-05-28 13:49:26.192,8074.0,100.0,3,0.0,1,0,car,0 days 0 days 00:00:08.80000,0 days 1:44:40.80000,3281.1278
2023-05-28 13:50:07.512,8074.0,100.0,3,0.0,1,0,car,0 days 0 days 00:00:08.80000,0 days 1:44:40.80000,3283.1284111111104
2023-05-28 13:47:22.232,8074.0,100.0,3,0.0,1,0,car,0 days 0 days 00:00:08.80000,0 days 1:44:40.80000,3275.125966666668
2023-05-28 13:48:03.552,8074.0,100.0,3,0.0,1,0,car,0 days 0 days 00:00:08.80000,0 days 1:44:40.80000,3277.1265777777785
2023-05-28 13:50:08.232,6190.0,111.0,4,0.0,1,0,car,0 days 0 days 00:00:08.800000,0 days 1:44:40.800000,3283.159299999999
2023-05-28 13:47:22.952,6190.0,111.0,4,0.0,1,0,car,0 days 0 days 00:00:08.800000,0 days 1:44:40.800000,3275.1568555555564
2023-05-28 13:48:04.272,6190.0,111.0,4,0.0,1,0,car,0 days 0 days 00:00:08.800000,0 days 1:44:40.800000,3277.157466666667
2023-05-28 13:48:45.592,6190.0,111.0,4,0.0,1,0,car,0 days 0 days 00:00:08.800000,0 days 1:44:40.800000,3279.1580777777776
2023-05-28 13:49:26.912,6190.0,111.0,4,0.0,1,0,car,0 days 0 days 00:00:08.800000,0 days 1:44:40.800000,3281.1586888888883
2023-05-28 13:46:41.632,6190.0,111.0,4,0.0,1,0,car,0 days 0 days 00:00:08.800000,0 days 1:44:40.800000,3273.1562444444457
2023-05-28 13:48:04.432,11816.0,281.0,8,100.0,0,0,car,0 days 0 days 00:00:08.960000,0 days 1:44:40.960000,3277.169955555556
2023-05-28 13:48:45.752,11816.0,281.0,8,100.0,0,0,car,0 days 0 days 00:00:08.960000,0 days 1:44:40.960000,3279.1705666666667
2023-05-28 13:46:41.792,11816.0,281.0,8,100.0,0,0,car,0 days 0 days 00:00:08.960000,0 days 1:44:40.960000,3273.168733333335
2023-05-28 13:47:23.112,11816.0,281.0,8,100.0,0,0,car,0 days 0 days 00:00:08.960000,0 days 1:44:40.960000,3275.1693444444454
2023-05-28 13:49:27.072,11816.0,281.0,8,100.0,0,0,car,0 days 0 days 00:00:08.960000,0 days 1:44:40.960000,3281.1711777777773
2023-05-28 13:50:08.392,11816.0,281.0,8,100.0,0,0,car,0 days 0 days 00:00:08.960000,0 days 1:44:40.960000,3283.171788888888
2023-05-28 13:48:46.152,11311.0,286.0,7,96.0,0,0,car,0 days 0 days 00:00:09.360000,0 days 1:44:41.360000,3279.2023444444444
2023-05-28 13:49:27.472,11311.0,286.0,7,96.0,0,0,car,0 days 0 days 00:00:09.360000,0 days 1:44:41.360000,3281.202955555555
2023-05-28 13:46:42.192,11311.0,286.0,7,96.0,0,0,car,0 days 0 days 00:00:09.360000,0 days 1:44:41.360000,3273.2005111111125
2023-05-28 13:47:23.512,11311.0,286.0,7,96.0,0,0,car,0 days 0 days 00:00:09.360000,0 days 1:44:41.360000,3275.201122222223
2023-05-28 13:50:08.792,11311.0,286.0,7,96.0,0,0,car,0 days 0 days 00:00:09.360000,0 days 1:44:41.360000,3283.2035666666657
2023-05-28 13:48:04.832,11311.0,286.0,7,96.0,0,0,car,0 days 0 days 00:00:09.360000,0 days 1:44:41.360000,3277.201733333334
2023-05-28 13:49:27.552,6784.0,112.0,2,0.0,1,0,car,0 days 0 days 00:00:09.440000,0 days 1:44:41.440000,3281.205444444444
2023-05-28 13:47:23.592,6784.0,112.0,2,0.0,1,0,car,0 days 0 days 00:00:09.440000,0 days 1:44:41.440000,3275.203611111112
2023-05-28 13:50:08.872,6784.0,112.0,2,0.0,1,0,car,0 days 0 days 00:00:09.440000,0 days 1:44:41.440000,3283.2060555555545
2023-05-28 13:48:46.232,6784.0,112.0,2,0.0,1,0,car,0 days 0 days 00:00:09.440000,0 days 1:44:41.440000,3279.204833333333
2023-05-28 13:46:42.272,6784.0,112.0,2,0.0,1,0,car,0 days 0 days 00:00:09.440000,0 days 1:44:41.440000,3273.2030000000013
2023-05-28 13:48:04.912,6784.0,112.0,2,0.0,1,0,car,0 days 0 days 00:00:09.440000,0 days 1:44:41.440000,3277.2042222222226
2023-05-28 13:48:05.232,10537.0,274.0,7,95.0,0,0,car,0 days 0 days 00:00:09.760000,0 days 1:44:41.760000,3277.2285777777784
2023-05-28 13:48:46.552,10537.0,274.0,7,95.0,0,0,car,0 days 0 days 00:00:09.760000,0 days 1:44:41.760000,3279.229188888889
2023-05-28 13:49:27.872,10537.0,274.0,7,95.0,0,0,car,0 days 0 days 00:00:09.760000,0 days 1:44:41.760000,3281.2297999999996
2023-05-28 13:47:23.912,10537.0,274.0,7,95.0,0,0,car,0 days 0 days 00:00:09.760000,0 days 1:44:41.760000,3275.2279666666677
2023-05-28 13:46:42.592,10537.0,274.0,7,95.0,0,0,car,0 days 0 days 00:00:09.760000,0 days 1:44:41.760000,3273.227355555557
2023-05-28 13:50:09.192,10537.0,274.0,7,95.0,0,0,car,0 days 0 days 00:00:09.760000,0 days 1:44:41.760000,3283.2304111111102
2023-05-28 13:50:09.432,8035.0,164.0,4,7.0,0,0,car,0 days 0 days 00:00:10.0000,0 days 1:44:42.0000,3283.2413444444437
